Range_of_ages
0 23

Data_set_1
547                                   # data points
6                                    # readers
0 18 1                               # minus group; plus group; reference age
   1  2  3  4  5  6  7
1  9.181218 8.524765 8.666395 9.009078 8.461266 7.9864626
1  9.188507 8.762854 8.616409 8.730726 8.951626 8.883819
1  9.188612 8.846111 8.923182 8.899233 8.865565 8.290133
1  9.221033 8.994599 9.083459 9.629071 9.617421 8.856309
1  9.249828 9.046613 8.704744 9.664882 9.377262 8.736986
1  9.258326 9.111025 8.627809 9.102627 9.135645 8.938939
1  9.266889 8.810503 9.374604 9.496077 9.365206 8.781363
1  9.310866 9.352093 9.253013 9.341167 9.482259 9.072503
1  9.319801 9.288391 9.50944  9.651537 9.5877695   8.132882
1  9.342958 8.668471 8.464525 8.711454 9.362347 8.427388
1  9.344059 9.142356 8.757434 9.479001 9.510461 8.840414
1  9.354909 9.101917 8.806864 9.338156 9.1132765   8.118971
1  9.383552 8.907751 8.99324  9.512964 9.260949 8.374636
1  9.390091 9.320301 9.779426 9.921838 9.811834 7.8886933
1  9.440281 8.697048 9.231029 9.601579 9.62406  9.051635
1  9.470757 9.182552 9.184921 9.118597 9.425809 8.060727
1  9.478847 8.867761 8.916494 9.651645 9.400624 8.30108
1  9.478994 8.773488 9.1393795   9.643867 9.689315 8.244864
1  9.494599 9.064229 9.531642 9.629442 9.670422 9.194251
1  9.535313 9.379937 9.518253 9.9534645   9.467651 8.01676
1  9.541034 10.112468   10.077375   9.250842 9.706529 9.235917
1  9.543806 8.821809 9.060575 9.611468 9.639824 9.260208
1  9.597231 9.475282 10.127798   10.033474   9.687621 9.253046
1  9.599526 9.376779 9.503778 9.847507 9.74075  7.5925517
1  9.600474 10.060211   10.033816   10.225475   8.833251 10.012528
1  9.601871 9.12829  8.882907 9.57511  8.536246 8.576646
1  9.606837 9.49845  9.859089 10.29592 9.566729 9.411174
1  9.613212 8.926635 9.107677 9.4277725   8.952696 8.428966
1  9.62972  9.437493 10.16116 9.951507 9.971213 9.860343
1  9.6492195   9.316625 9.123414 9.638052 9.623603 8.177333
1  9.748647 9.152582 9.433127 9.605253 9.470689 8.924651
1  9.760194 9.335455 9.330361 9.6111965   9.563461 7.9803686
1  9.765738 9.237162 9.712409 9.80884  9.698908 9.49488
1  9.77148  8.704012 9.656121 9.914418 9.173484 8.659381
1  9.776505 9.459981 9.729179 9.799436 9.160685 9.220701
1  9.788725 9.949701 10.291972   10.066298   10.096574   8.12086
1  9.80532  9.56813  10.690758   10.869663   9.812781 9.26676
1  9.850909 9.403792 9.915653 10.640579   10.626666   9.385342
1  9.898226 9.395529 9.45777  -999  10.110647   9.447261
1  9.903528 10.16878 9.878435 10.091474   9.716515 10.046542
1  9.906645 9.347475 8.727859 9.971428 8.822069 8.75444
1  9.908502 9.56357  9.625735 9.70438  10.516332   9.203605
1  9.914428 10.369743   10.227468   10.492074   10.378993   9.260383
1  9.916622 9.690493 9.810744 10.296827   10.10609 8.572245
1  9.924117 10.344888   9.556042 10.452408   10.161048   9.454071
1  9.977549 9.741408 9.478964 9.985282 9.834758 8.899936
1  10.010191   9.587085 9.886582 9.483773 9.466026 9.0622015
1  10.027374   9.428249 9.536834 9.77817  9.813621 8.993649
1  10.040222   9.6898155   9.6906395   9.933117 10.010559   9.362889
1  10.074569   9.827686 9.977602 -999  9.068833 8.640238
1  10.077034   9.47181  9.785842 9.801117 9.368053 8.501067
1  10.153318   9.887654 9.685394 10.088786   9.829315 9.574544
1  10.163175   9.414551 9.808112 9.900079 10.216067   8.933213
1  10.2479105  9.7872715   10.147098   10.547406   10.989456   8.279951
1  10.273595   10.709566   9.786924 10.692715   10.544986   8.721512
1  10.328882   9.474728 9.656611 10.455259   10.118294   8.978101
1  10.347167   9.502404 10.277836   10.325476   10.092003   9.31172
1  10.385075   9.775735 10.109375   10.366034   10.615386   9.747509
1  10.41041 9.8519535   9.91135  10.514791   10.04712 9.870566
1  10.463237   10.249275   10.347404   10.6808605  10.650467   9.824657
1  10.467147   10.165299   10.114977   9.478732 9.702408 9.951541
1  10.471573   10.480414   10.724765   10.904487   10.635711   8.468125
1  10.488491   9.256971 10.031629   10.432302   10.30588 9.05979
1  10.49366 10.960516   11.5354  10.692761   11.019091   10.233305
1  10.498774   10.240758   10.397707   10.273767   10.279081   10.143315
1  10.505226   10.246474   10.46587 10.580376   9.486065 9.731211
1  10.509278   9.815996 10.255466   10.140864   10.081534   9.184402
1  10.522162   11.016747   10.519516   10.658407   10.739818   9.311887
1  10.550352   10.449822   10.086664   11.258392   10.812212   10.571809
1  10.5936985  11.576529   11.303714   12.095802   11.772766   11.40466
1  10.619934   11.0569105  11.477995   11.850269   10.682942   10.032834
1  10.633119   9.106572 10.978505   11.191732   10.871255   10.069837
1  10.638032   9.609259 10.204061   10.4004  10.454106   9.524984
1  10.711386   10.918007   10.953231   10.947765   10.608459   10.363211
1  10.7629175  9.441623 10.194044   10.392928   10.891746   9.8137045
1  10.771985   10.088887   10.570355   10.629091   10.7336035  8.591077
1  10.798391   10.567232   10.670668   10.726287   11.039154   8.988769
1  10.801664   10.373616   10.7904005  10.8734  10.079376   9.001918
1  10.8055315  10.45517 10.662998   10.862249   10.922683   9.800086
1  10.821782   10.191571   10.918337   11.008249   10.661038   8.095575
1  10.839393   10.263893   10.642759   10.479306   10.519976   10.497498
1  10.902364   10.673728   10.533289   10.871645   11.195876   10.503188
1  10.915683   10.803992   10.327193   10.9887705  10.546643   10.302951
1  10.924124   11.614292   10.400085   -999  11.384379   9.710881
1  10.941703   10.461977   10.555141   10.745538   10.280243   10.614622
1  11.124328   10.430997   10.032551   10.941555   10.427504   9.628409
1  11.181131   10.9737625  11.3904295  12.289432   11.714749   10.005137
1  11.225451   11.712596   11.597409   12.187247   12.01318 11.6409025
1  11.261245   10.890977   11.099865   11.211153   10.022216   9.395118
1  11.27139 11.196572   11.569035   11.792368   11.060051   10.434162
1  11.286484   11.015074   11.325295   11.339712   11.402757   10.960441
1  11.335887   11.2749605  11.518094   11.938   11.693071   10.705097
1  11.411617   11.742146   11.40942 11.929909   11.785427   10.924958
1  11.415083   11.323807   11.753146   11.945602   11.923155   10.997546
1  11.42492 11.352623   11.995466   12.005582   12.165971   11.870545
1  11.43467 11.1795025  11.290414   11.946903   11.240309   10.700026
1  11.569567   11.685936   11.738867   11.729092   11.141558   10.544986
1  11.685602   11.749967   10.91577 11.811568   11.41528 11.404213
1  11.726765   13.002353   13.446559   14.036575   13.826733   13.018265
1  11.766663   10.908234   11.971935   12.255474   12.170555   11.3474865
1  11.809253   11.326438   11.883449   11.67618 11.8861  8.753183
1  11.836072   12.140654   12.510939   12.228429   12.006251   10.551521
1  11.841212   10.902092   11.422984   11.294053   12.098306   10.003015
1  11.842909   -999  -999  -999  -999  10.449175
1  11.842975   11.340699   11.506639   12.221159   11.20668 10.266726
1  11.858392   11.181468   11.634739   11.798541   11.853319   10.406909
1  11.898616   12.066706   12.243777   12.966123   12.328237   11.7581625
1  11.920884   11.891045   11.407857   12.231376   11.166359   10.7013235
1  11.940291   11.581832   12.070231   11.628128   11.749563   9.49133
1  12.022204   11.66288 12.549016   12.392474   11.899337   11.762362
1  12.080019   12.068225   12.144715   12.606084   12.534166   11.367011
1  12.090844   11.495433   11.947559   12.482991   11.986343   10.883318
1  12.133094   12.243428   12.252555   12.817138   12.341763   11.357088
1  12.135523   11.665413   11.673257   12.146381   10.605745   11.580838
1  12.148828   11.925318   12.352574   12.7236185  12.891336   12.688338
1  12.240584   11.964964   11.784868   12.655141   11.816297   10.849986
1  12.243363   11.966776   12.148332   11.700916   11.052165   11.428013
1  12.305632   12.172107   12.127863   12.839964   12.1023655  9.439197
1  12.315704   13.258474   13.646274   13.808529   12.710253   12.187611
1  12.362786   12.081589   12.50777 12.027272   12.4548855  11.283012
1  12.418927   11.932403   12.262189   12.384897   12.159301   12.157323
1  12.437754   12.775895   12.442247   12.612201   12.184786   12.314394
1  12.465555   12.113722   12.494031   12.199735   12.321062   10.816938
1  12.474221   12.150018   12.17992 11.953181   11.740938   11.198049
1  12.475347   12.420288   12.13226 12.712787   12.393795   10.114049
1  12.502917   12.600864   12.982744   12.957455   13.234536   9.578192
1  12.529071   12.881224   13.087844   13.364398   12.758839   12.02306
1  12.666668   12.586357   12.578205   12.793098   12.881865   9.011998
1  12.728357   12.069374   12.812712   12.732877   11.915353   12.43481
1  12.750915   12.815744   12.5688095  13.058485   12.475259   12.0473795
1  12.771933   12.841751   13.222763   13.452648   12.990577   12.165748
1  12.854187   13.667965   13.92344 13.976054   13.342316   13.009677
1  12.863377   12.791294   12.561596   12.750609   12.823225   11.3062315
1  13.028311   13.054803   12.100018   13.4358425  13.205326   11.038572
1  13.068492   12.411733   12.720811   12.675344   12.771034   9.352972
1  13.274098   12.896562   13.047201   13.375261   13.236274   11.492297
1  13.292531   12.556103   13.167804   14.035096   13.427013   12.621427
1  13.312219   13.0329685  12.8891535  13.03262 13.197091   13.33626
1  13.499718   12.1357975  13.299036   13.738076   12.633937   12.475104
1  13.541874   14.331714   14.867374   14.86389 14.787197   13.04109
1  13.804959   13.451696   13.707383   14.281799   12.916162   13.687518
1  13.909298   14.185585   13.793474   14.12813 14.498569   14.647058
1  14.429443   13.911813   14.274507   13.622888   14.676388   12.924845
1  14.642207   14.979819   15.18485 15.796794   15.399813   14.341574
1  14.761798   15.144276   12.101919   14.642078   14.852541   13.657159
1  15.043   14.587797   15.062422   15.134562   14.723831   13.188579
1  15.274604   15.777277   14.782825   15.752935   15.413304   13.074879
1  15.444867   14.771503   15.778679   15.711272   15.164851   14.907615
1  15.8355665  15.298127   15.12333 15.55425 16.073061   10.274731
1  16.133064   15.070101   16.49223 16.124252   16.38838 15.846156
1  16.972153   17.64126 16.926973   17.398392   16.86734 16.558352

-999 -999 -999 -999 -999 -999 -999
